UQMD   version:       10010   1000  10001  output_file  13
projectile:  (mass, char)    0   0   target:  (mass, char)    0   0 
transformation betas (NN,lab,pro)     0.0000000  0.9907499 -0.9907499
impact_parameter_real/min/max(fm):    0.00  0.00  0.00  total_cross_section(mbarn):       0.00
equation_of_state:    0  E_lab(GeV/u): 0.1000E+03  sqrt(s)(GeV): 0.1382E+02  p_lab(GeV/u): 0.1009E+03
event#         1 random seed:           0 (auto)   total_time(fm/c):   8000 Delta(t)_O(fm/c):   8000.00
op  0    0    0    0    0    0    0    0    0    0    0    0    0    0    0  
op  0    0    0    0    0    0    1    0    1    0    0    0    0    2    1  
op  0    0    0    1    1    0    0    0    0    1    1    0    0    0    0  
pa 0.1000E+01   0.5200E+00   0.5000E+00   0.3000E+00   0.0000E+00   0.3700E+00   0.0000E+00   0.9300E-01   0.3500E+00   0.2500E+00   0.0000E+00   0.5000E+00  
pa 0.2700E+00   0.4900E+00   0.2700E+00   0.1000E+01   0.1600E+01   0.8500E+00   0.1550E+01   0.0000E+00   0.0000E+00   0.1000E+01 * 0.0000E+00   0.0000E+00  
pa 0.9000E+00   0.5000E+02   0.1000E+01   0.1000E+01   0.4000E+00   0.1500E+01   0.1600E+01   0.0000E+00   0.2500E+01   0.1000E+00   0.3000E+01   0.2750E+00  
pa 0.4200E+00   0.1080E+01   0.8000E+00   0.5000E+00   0.0000E+00   0.5500E+00   0.5000E+01   0.8000E+00   0.5000E+00   0.8000E+06   0.1000E+01   0.2000E+01  
pvec: r0              rx              ry              rz              p0              px              py              pz              m          ityp 2i3 chg lcl#  ncl or 
         309        8000
      43       1      42       0     105      10       0       0
  0.8000000000000000D+04 -0.3784146429312448D+02 -0.9486950696740256D+03  0.7849487064208553D+04  0.7323218989784315D+01 -0.3515456063686543D-01 -0.8672265203148569D+00  0.7185504632888814D+01  0.1115680000000000D+01  -27  0  0     0    0  99  0.1290147506214053D+02  0.5000000000000000D+00 -0.2850944180000000D+01  0.1258726176652547D+02  0.7323218989784315D+01 -0.3515456063686543D-01 -0.8672265203148569D+00  0.7185504632888814D+01
  0.8000000000000000D+04 -0.1219493140163454D+04  0.9242518769276928D+02 -0.7747484104509464D+04  0.6050962068382857D+01 -0.9244069082979801D+00  0.6819812549422455D-01 -0.5860065003024983D+01  0.1189370000000000D+01   40  2  1     0    0  99  0.2071513073283949D+02 -0.4959008700000000D+00  0.2493658670000000D+01 -0.1993144707629205D+02  0.6050962068382858D+01 -0.9244069082979801D+00  0.6819812549422455D-01 -0.5860065003024983D+01
  0.8000000000000000D+04 -0.2262282277295929D+03  0.7396306603464055D+03  0.7388805337659148D+04  0.3216153956657019D+01 -0.9183487721718772D-01  0.2980376526185135D+00  0.2970521169133246D+01  0.1192640000000000D+01   40  0  0     0    0  99  0.1081660847803334D+02  0.1896944670000000D+01 -0.7186812700000000D+00  0.9793415831984399D+01  0.3216153956657018D+01 -0.9183487721718772D-01  0.2980376526185135D+00  0.2970521169133246D+01
  0.8000000000000000D+04 -0.5089561340623618D+04 -0.1484802238384229D+04  0.1390441426345660D+04  0.1644247425242606D+01 -0.1046379848878886D+01 -0.3051561655299713D+00  0.2857131768333138D+00  0.1197450000000000D+01   40 -2 -1     0    0  99  0.4358628203326634D+01 -0.1228598320000000D+01 -0.8897660200000000D+00  0.1076260200525118D+01  0.1644247425242606D+01 -0.1046379848878886D+01 -0.3051561655299713D+00  0.2857131768333138D+00
  0.8000000000000000D+04  0.1224247349010244D+04  0.2429404290781616D+04 -0.6271691089596254D+04  0.2149802281494517D+01  0.3298389186409192D+00  0.6531083510612452D+00 -0.1685481976603552D+01  0.1116000056266785D+01  -27  0  0    15    2  20  0.1253938182672437D+02 -0.1249244636347419D+01  0.2819633017084607D+01 -0.9384538594459137D+01  0.2149802281494517D+01  0.3298389186409192D+00  0.6531083510612452D+00 -0.1685481976603552D+01
  0.8000000000000000D+04  0.1273880000635578D+04  0.1465313985227417D+04 -0.7491114189519237D+04  0.3700437974301998D+01  0.5904507603265596D+00  0.6779930305606472D+00 -0.3464836288768126D+01  0.9380000233650208D+00    1  1  1    16    6  20  0.2612332184769087D+02  0.1549108978532265D+01  0.4342918591146371D+01 -0.2492303363710970D+02  0.3700437974301998D+01  0.5904507603265596D+00  0.6779930305606472D+00 -0.3464836288768126D+01
  0.8000000000000000D+04 -0.1433818677576049D+04 -0.4912637446252725D+03 -0.7565327341560170D+04  0.3551867224324698D+01 -0.6362253220844950D+00 -0.2202166572581476D+00 -0.3358963932346369D+01  0.9380000233650208D+00    1  1  1    17    1  20  0.1149498179369363D+02 -0.2884226148680835D+01  0.4025566740751450D+01 -0.1068114145492009D+02  0.3551867224324698D+01 -0.6362253220844950D+00 -0.2202166572581476D+00 -0.3358963932346369D+01
  0.8000000000000000D+04 -0.1655821252878272D+04  0.1778426319903537D+04  0.7364586978503714D+04  0.3822208945885063D+01 -0.7919540249968062D+00  0.8500347311494021D+00  0.3518477932331272D+01  0.9380000233650208D+00    1  1  1    18    3  20  0.1849746779643446D+02 -0.2069941687946591D+01  0.3391397641087060D+01  0.1733283201391832D+02  0.3822208945885063D+01 -0.7919540249968062D+00  0.8500347311494021D+00  0.3518477932331272D+01
  0.8000000000000000D+04  0.2702070945362622D+03  0.2545096130433106D+04 -0.1495302647904078D+04  0.1009758770334872D+01  0.3408880623595670D-01  0.3210043701239729D+00 -0.1885812241081626D+00  0.9380000233650208D+00    1  1  1    19    1  20  0.7455452504446297D+01  0.3839343754725822D+00  0.4249936737016619D+01 -0.2625506802470147D+01  0.1009758770334872D+01  0.3408880623595670D-01  0.3210043701239729D+00 -0.1885812241081626D+00
  0.8000000000000000D+04 -0.2140584428719808D+04 -0.3107355045637316D+04  0.5742544292520830D+04  0.1831847921777087D+01 -0.4906503214806316D+00 -0.7113751010554806D+00  0.1314926040625674D+01  0.9380000233650208D+00   -1  1  0    20    1  20  0.6547073228880405D+01  0.4176717470242526D+00 -0.3198136122865260D+01  0.4732063146317666D+01  0.1831847921777087D+01 -0.4906503214806316D+00 -0.7113751010554806D+00  0.1314926040625674D+01
  0.8000000000000000D+04 -0.7258404621848398D+03 -0.4017464805434872D+03  0.7871503174217256D+04  0.6464202263216631D+01 -0.5898962870442633D+00 -0.3244483746282111D+00  0.6360253334472985D+01  0.9380000233650208D+00   -1  1  0    21    2  20  0.3984895472576209D+02  0.5699059805573020D+00 -0.2214107750879960D+01  0.3935696853510572D+02  0.6464202263216631D+01 -0.5898962870442633D+00 -0.3244483746282111D+00  0.6360253334472985D+01
  0.8000000000000000D+04 -0.6528298586139069D+03  0.6386054751231363D+03  0.7704619448013720D+04  0.3843213455709688D+01 -0.3144607557641799D+00  0.3064372405379312D+00  0.3701034486871332D+01  0.9380000233650208D+00   -1 -1 -1    22    5  20  0.3477067654234057D+02 -0.1096078600125392D+01  0.3500784150032100D+01  0.3406230574541467D+02  0.3843213455709688D+01 -0.3144607557641799D+00  0.3064372405379312D+00  0.3701034486871332D+01
  0.8000000000000000D+04  0.4375436098381845D+03  0.3207177510759901D+04 -0.6366018337718916D+04  0.2080614605179112D+01  0.1132263264548109D+00  0.8341285942262140D+00 -0.1655452318474803D+01  0.9380000233650208D+00   -1 -1 -1    23    3  20  0.1324777926510147D+02  0.2907319192341091D+01  0.5249395033157742D+01 -0.1131552635363321D+02  0.2080614605179112D+01  0.1132263264548109D+00  0.8341285942262140D+00 -0.1655452318474803D+01
  0.8000000000000000D+04 -0.6261546878929941D+02 -0.8758682783107703D+03  0.7733054232573668D+04  0.5690348569591329D+01 -0.4475732072153561D-01 -0.6264883158155823D+00  0.5500617973186147D+01  0.1314830000000000D+01  -49 -1  0     0    0  99  0.5494472845551382D+01  0.2651515300000000D+00  0.4300000000000000D+01  0.5105715606112575D+01  0.5690348569591329D+01 -0.4475732072153561D-01 -0.6264883158155823D+00  0.5500617973186147D+01
  0.8000000000000000D+04  0.2594402314396214D+04  0.2191039479176871D+04  0.2874738753464791D+04  0.1434101474910853D+01  0.4648338771706167D+00  0.3930266421849722D+00  0.5150169807699121D+00  0.1192000031471252D+01  -40 -2 -1    25    1  20  0.1980695628278196D+02  0.7790322164878330D+01  0.4005624996491362D+01  0.8878143711371893D+01  0.1434101474910853D+01  0.4648338771706167D+00  0.3930266421849722D+00  0.5150169807699121D+00
  0.8000000000000000D+04 -0.1140547842070571D+04  0.3945567445987077D+03  0.2995477692500741D+04  0.1219695992440362D+01 -0.1737358836841164D+00  0.5950306282553065D-01  0.4565932726426145D+00  0.1116000056266785D+01  -27  0  0    26    1  20  0.8110705314042704D+01 -0.2167493587311055D+01  0.4671155284830882D+01  0.3713424785840316D+01  0.1219695992440362D+01 -0.1737358836841164D+00  0.5950306282553065D-01  0.4565932726426145D+00
  0.8000000000000000D+04 -0.6894886335007391D+02  0.1312644817089083D+04 -0.7803251361078470D+04  0.6409972014429050D+01 -0.5524656722754913D-01  0.1053799109669498D+01 -0.6252547675563951D+01  0.9380000233650208D+00    1 -1  0    27    4  20  0.4380917443030127D+02 -0.3756729631892080D+00  0.4647404702130364D+01 -0.4245890507738273D+02  0.6409972014429050D+01 -0.5524656722754913D-01  0.1053799109669498D+01 -0.6252547675563951D+01
  0.8000000000000000D+04 -0.7202428260493313D+03  0.5802090593634964D+04  0.2511896189863285D+04  0.1549793634589396D+01 -0.1402512737983277D+00  0.1125012871745544D+01  0.4865099018373852D+00  0.9380000233650208D+00    1 -1  0200004    3  20  0.9907756174683897D+01  0.2834485633870705D+01  0.1991522303276628D+01  0.3653217085169898D+01  0.1549793634589396D+01 -0.1402512737983277D+00  0.1125012871745544D+01  0.4865099018373852D+00
  0.8000000000000000D+04  0.1173001150863296D+04  0.9696752114272722D+03  0.7658593292307123D+04  0.4313257226035885D+01  0.6326121145339552D+00  0.5227198461783582D+00  0.4129274721918384D+01  0.9380000233650208D+00   -1 -1 -1    29    2  20  0.2031717923944670D+02  0.2645719223288610D+01  0.2624475050590920D+01  0.1928479899566852D+02  0.4313257226035885D+01  0.6326121145339552D+00  0.5227198461783582D+00  0.4129274721918384D+01
  0.8000000000000000D+04  0.4066254156820359D+03  0.1930748790642730D+03  0.7622897400042503D+04  0.3999902081314350D+01  0.2031900022883870D+00  0.9747755775490891D-01  0.3811504235046785D+01  0.1192000031471252D+01   40 -2 -1200005    1  27  0.1396277240536167D+02  0.9447541152176573D+00 -0.1544736431392004D+01  0.1300743388208213D+02  0.3999902081314350D+01  0.2031900022883870D+00  0.9747755775490891D-01  0.3811504235046785D+01
  0.8000000000000000D+04  0.2335305958706675D+04 -0.2778969892630510D+03  0.3460720843349805D+04  0.1100601843496939D+01  0.3214975163978900D+00 -0.3844480665402955D-01  0.4760690263684498D+00  0.9380000233650208D+00    1  1  1    31    1  20  0.8441431787881399D+01  0.8866162266075429D+00  0.1253846104528192D+01  0.3945326195432731D+01  0.1100601843496939D+01  0.3214975163978900D+00 -0.3844480665402955D-01  0.4760690263684498D+00
  0.8000000000000000D+04 -0.2978934956595475D+03 -0.2627774353416974D+04  0.6843241994071474D+04  0.4193297380549041D+01 -0.1563597391124690D+00 -0.1377414213526691D+01  0.3586781640019193D+01  0.1672430000000000D+01  -55  0  1     0    0  99  0.8666251500638520D+01  0.8748367000000000D-01 -0.2781253410000000D+01  0.7769436999855228D+01  0.4193297380549040D+01 -0.1563597391124690D+00 -0.1377414213526691D+01  0.3586781640019193D+01
  0.8000000000000000D+04 -0.1154528243084522D+04 -0.9251120310775375D+03  0.6038154714811445D+04  0.1490474332052026D+01 -0.2154721226419190D+00 -0.1722121912064023D+00  0.1124981962627503D+01  0.9380000233650208D+00    1 -1  0200003    1  20  0.8621416850159960D+01  0.7545210109836759D+00 -0.1773207342523010D+01  0.6412624899698263D+01  0.1490474332052026D+01 -0.2154721226419190D+00 -0.1722121912064023D+00  0.1124981962627503D+01
  0.8000000000000000D+04  0.1760775815505021D+04 -0.3602004708528905D+04 -0.2776646615303036D+04  0.1183130564738280D+01  0.2601307018367509D+00 -0.5325261126706851D+00 -0.4107333035814246D+00  0.9380000233650208D+00    1 -1  0    34    2  20  0.3122422157169103D+01  0.2530834920820595D+01 -0.2616562408247149D+01 -0.4661633930745294D+00  0.1183130564738280D+01  0.2601307018367509D+00 -0.5325261126706851D+00 -0.4107333035814246D+00
  0.8000000000000000D+04  0.2907795778565983D+03 -0.7678938429131200D+03  0.7771861461784081D+04  0.4381914477892379D+01  0.1583312934901618D+00 -0.4197310111160630D+00  0.4256769611752470D+01  0.9380000233650208D+00   -1 -1 -1    35    1  20  0.2896131719015601D+02  0.2762805398631822D+01 -0.4370925507793363D+01  0.2847089351162168D+02  0.4381914477892379D+01  0.1583312934901618D+00 -0.4197310111160630D+00  0.4256769611752470D+01
  0.8000000000000000D+04 -0.4157828529077336D+03  0.2059825048850035D+04 -0.1065448731306045D+04  0.9815767243274990D+00 -0.5097985562496046D-01  0.2529577504089468D+00 -0.1306225583014914D+00  0.9380000233650208D+00   -1  1  0    36    2  20  0.6709771977011621D+01 -0.6377382227813799D+00 -0.9004931186173544D-01 -0.1747858054375594D+01  0.9815767243274990D+00 -0.5097985562496046D-01  0.2529577504089468D+00 -0.1306225583014914D+00
  0.8000000000000000D+04 -0.4704819188979922D+03 -0.1713079491514849D+04  0.7679215168540283D+04  0.7696254881212777D+01 -0.4572726118128039D+00 -0.1651851400859456D+01  0.7386839835414481D+01  0.1315000057220459D+01  -49 -1  0    37    1  20  0.9400121783625774D+02 -0.7473833469582262D+00 -0.1621064230485316D+02  0.9106383465114739D+02  0.7696254881212777D+01 -0.4572726118128039D+00 -0.1651851400859456D+01  0.7386839835414481D+01
  0.8000000000000000D+04  0.1252301038121803D+04  0.2006005696526838D+04 -0.7010520183710085D+04  0.2466682418116134D+01  0.3854987963052179D+00  0.6188878700255075D+00 -0.2161723060522092D+01  0.9380000233650208D+00   -1  1  0    38    2  20  0.1480101554026139D+02  0.4355792248667963D+01  0.2528169413147118D+01 -0.1254238941119119D+02  0.2466682418116134D+01  0.3854987963052179D+00  0.6188878700255075D+00 -0.2161723060522092D+01
  0.8000000000000000D+04 -0.2779428518957104D+03  0.7746278163411637D+03 -0.7792275281500683D+04  0.4647922268747759D+01 -0.1617160948656355D+00  0.4513790139914569D+00 -0.4526968330226980D+01  0.9380000233650208D+00   -1 -1 -1    39    2  20  0.3391832801263667D+02 -0.7773691516138358D+00  0.1008576911449581D+01 -0.3349676500792755D+02  0.4647922268747759D+01 -0.1617160948656355D+00  0.4513790139914569D+00 -0.4526968330226980D+01
  0.8000000000000000D+04 -0.5634155136267593D+03 -0.1733036403195665D+03  0.7857030623862485D+04  0.6885609637908518D+01 -0.4845449554397371D+00 -0.1532091274906314D+00  0.6762580806174713D+01  0.1192000031471252D+01  -40  2  1200008    2  27  0.1966634909794198D+02 -0.1834097221470402D+01  0.4263782179599222D+01  0.1928581803684518D+02  0.6885609637908518D+01 -0.4845449554397371D+00 -0.1532091274906314D+00  0.6762580806174713D+01
  0.8000000000000000D+04  0.4745692524029749D+03  0.2240452496739184D+04 -0.7271404988703473D+04  0.4457265857917038D+00  0.2651406747016730D-01  0.1248971670480317D+00 -0.4051546504374503D+00  0.1349800000000000D+00  101  0  0     0    0  99  0.6911547578761398D+01 -0.9000000000000000D+00  0.7070216100000000D+00 -0.5881546559662903D+01  0.4457265857917038D+00  0.2651406747016730D-01  0.1248971670480317D+00 -0.4051546504374503D+00
  0.8000000000000000D+04 -0.5387512245645854D+03  0.1374584084263524D+04  0.7812863446353161D+04  0.1235482643447748D+01 -0.8371501270536602D-01  0.2138033022867140D+00  0.1206431807620999D+01  0.1349800000000000D+00  101  0  0     0    0  99  0.5047915164727492D+02 -0.1000000000000000D+00 -0.1100000000000000D+01  0.5026568129227910D+02  0.1235482643447748D+01 -0.8371501270536602D-01  0.2138033022867140D+00  0.1206431807620999D+01
  0.8000000000000000D+04  0.1107586182388425D+04  0.3166871316484827D+04 -0.7185099083263327D+04  0.1029814166830560D+01  0.1423269599697709D+00  0.4077553370267354D+00 -0.9250817474131126D+00  0.1349800000000000D+00  101  0  0     0    0  99  0.4091098172759592D+01  0.2500000000000000D+01  0.8879438400000000D+00 -0.2376590890152715D+01  0.1029814166830560D+01  0.1423269599697709D+00  0.4077553370267354D+00 -0.9250817474131126D+00
  0.8000000000000000D+04 -0.3275518790749562D+04  0.1333978282853704D+04 -0.5389205885188130D+04  0.2280604048257144D+00 -0.9339119970270890D-01  0.3790428121967810D-01 -0.1537312496943189D+00  0.1349800000000000D+00  101  0  0     0    0  99  0.2924242041426553D+01 -0.7000000000000000D+00  0.4841781950000000D+01  0.1473181222506768D+01  0.2280604048257143D+00 -0.9339119970270890D-01  0.3790428121967810D-01 -0.1537312496943189D+00
  0.8000000000000000D+04  0.2471601383442482D+04 -0.6331559699090110D+04 -0.3007896144043304D+04  0.3651186665775069D+00  0.1128272274204060D+00 -0.2889878008211491D+00 -0.1372884117925343D+00  0.1349800000000000D+00  101  0  0     0    0  99  0.3949410141502963D+01  0.7000000000000000D+00 -0.2765017410000000D+01 -0.1298052566657626D+01  0.3651186665775069D+00  0.1128272274204060D+00 -0.2889878008211491D+00 -0.1372884117925343D+00
  0.8000000000000000D+04  0.4371173874729396D+04 -0.2690737928502738D+04  0.6017361604848093D+04  0.9001873785961300D+00  0.4917911171989268D+00 -0.3028468770131742D+00  0.6771580187159943D+00  0.1349800000000000D+00  101  0  0     0    0  99  0.4678477823655744D+01  0.3163172460000000D+01 -0.9000000000000000D+00  0.2951483482325215D+01  0.9001873785961300D+00  0.4917911171989268D+00 -0.3028468770131742D+00  0.6771580187159943D+00
  0.8000000000000000D+04 -0.3687856560458367D+04  0.2394905099775162D+04 -0.6468854750177673D+04  0.6432648132953350D+00 -0.2964181517161857D+00  0.1926934549070780D+00 -0.5201687528033729D+00  0.1349800000000000D+00  101  0  0     0    0  99  0.1462769429401595D+01 -0.2109146150000000D+01 -0.1100000000000000D+01 -0.9288672690927737D+00  0.6432648132953351D+00 -0.2964181517161857D+00  0.1926934549070780D+00 -0.5201687528033729D+00
  0.8000000000000000D+04 -0.2307462844918649D+04  0.1589557522060161D+04 -0.7471786634040183D+04  0.1955112918932176D+01 -0.5648110503593767D+00  0.3886425264874847D+00 -0.1825977105380255D+01  0.1349800000000000D+00  101  0  0     0    0  99  0.1525578656965840D+02 -0.7563000600000001D+00  0.2328910140000000D+01 -0.1443724779377875D+02  0.1955112918932176D+01 -0.5648110503593767D+00  0.3886425264874847D+00 -0.1825977105380255D+01
  0.8000000000000000D+04 -0.4583113773549915D+03 -0.1271177885365193D+04 -0.7843091750600378D+04  0.1333865157221954D+01 -0.7672083933817790D-01 -0.2116259141280711D+00 -0.1307786313788094D+01  0.1349800000000000D+00  101  0  0     0    0  99  0.5580039571491302D+01  0.1509172020000000D+01 -0.2813971000000000D+01 -0.4973366357238207D+01  0.1333865157221954D+01 -0.7672083933817790D-01 -0.2116259141280711D+00 -0.1307786313788094D+01
  0.8000000000000000D+04  0.7183247479927702D+03  0.1568854917340424D+04  0.7749183289683324D+04  0.1096790170402302D+01  0.9848484692684395D-01  0.2154354734343179D+00  0.1062364047397613D+01  0.1349800000000000D+00  101  0  0     0    0  99  0.1983978766864404D+02  0.1756640280000000D+01  0.1363121900000000D+01  0.1950487822922460D+02  0.1096790170402302D+01  0.9848484692684395D-01  0.2154354734343179D+00  0.1062364047397613D+01
  0.8000000000000000D+04  0.1607113259032745D+04  0.1629105987429122D+04 -0.7546369793026848D+04  0.8065819482300863D+00  0.1622064683757611D+00  0.1646555053391502D+00 -0.7608761167162589D+00  0.1349800000000000D+00  101  0  0     0    0  99  0.1200821947681629D+02  0.7000000000000000D+00 -0.1561331810000000D+01 -0.1102613741593085D+02  0.8065819482300863D+00  0.1622064683757611D+00  0.1646555053391502D+00 -0.7608761167162589D+00
  0.8000000000000000D+04  0.6158840651861149D+03 -0.1408804988674908D+04 -0.7811377673675138D+04  0.1382020550889806D+01  0.1067394107411377D+00 -0.2440939248400041D+00 -0.1349365056881421D+01  0.1349800000000000D+00  101  0  0     0    0  99  0.3210864375178983D+02  0.4894332700000000D+00 -0.1507627870000000D+01 -0.3175806799959582D+02  0.1382020550889806D+01  0.1067394107411377D+00 -0.2440939248400041D+00 -0.1349365056881421D+01
  0.8000000000000000D+04  0.9654736585469948D+03  0.3720877744300266D+03 -0.7795107532850091D+04  0.7334687468178676D+00  0.8852951111990641D-01  0.3424162686435969D-01 -0.7146655433201781D+00  0.1349800000000000D+00  101  0  0     0    0  99  0.2295301714202564D+02  0.2645899850000000D+01 -0.3167314900000000D+00 -0.2256011235254875D+02  0.7334687468178674D+00  0.8852951111990641D-01  0.3424162686435969D-01 -0.7146655433201781D+00
  0.8000000000000000D+04  0.8372097969832651D+03  0.5311216794916400D+04 -0.4333978304525581D+04  0.2674738589315370D+00  0.2799448584664546D-01  0.1776428089673017D+00 -0.1448516689448779D+00  0.1349800000000000D+00  101  0  0     0    0  99  0.7550892028206420D+01  0.7000000000000000D+00  0.3030358530000000D+01 -0.5631613482975482D+01  0.2674738589315370D+00  0.2799448584664546D-01  0.1776428089673017D+00 -0.1448516689448779D+00
  0.8000000000000000D+04  0.1074152809551514D+04 -0.3070261519310136D+04  0.7233932987760469D+04  0.1035837872504655D+01  0.1391608080682824D+00 -0.3973133565026944D+00  0.9367587010310152D+00  0.1349800000000000D+00  101  0  0     0    0  99  0.2435237255417974D+01 -0.2890548600000000D+00 -0.2658582520000000D+01  0.1345169316545566D+01  0.1035837872504655D+01  0.1391608080682824D+00 -0.3973133565026944D+00  0.9367587010310152D+00
